Name;Pago;Despacho;Moneda;Subtotal;Precio despacho;Total;Desc monto;Shipping Method;Cantidad;Producto;Precio oferta;Precio normal;SKU;status despacho;Ciudad;Codigo postal;Region
#42786;Pagado;Despachado;CLP;19980;0;19980;19980;Retiro en tienda;1;Sandalia Narumi Rosa Premium - Rosa / 40;9990;32990;1017077440;fulfilled;Providencia;'7500000;RM
#42786;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;39990;0080072040;fulfilled;;;
#42786;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;44990;1022289039;pending;;;
#42786;;;;;;;;;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;39990;0100071040;fulfilled;;;
#42785;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 35;9990;39990;0200071035;fulfilled;Santiago;;RM
#42785;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 35;9990;44990;1022289035;fulfilled;;;
#42783;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 36;9990;44990;1022289036;fulfilled;Las Condes;;RM
#42784;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;39990;3638077437;fulfilled;providencia;'7500000;RM
#42782;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;39990;0011071037;fulfilled;SANTIAGO;'130415598;RM
#42782;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 36;9990;39990;0080072036;fulfilled;;;
#42780;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;44990;1022289039;pending;San bernardo;SANTIAGO;RM
#42780;;;;;;;;;1;Sandalia Amelia Blanco Premium - Blanco / 40;9990;39990;0200071040;fulfilled;;;
#42781;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 36;9990;39990;0100071036;fulfilled;Santiago;'7570443;RM
#42779;Pagado;Sin despacho;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;pending;ViÃ±a del Mar;'2520000;VS
#42779;;;;;;;;;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;29990;0100072036;pending;;;
#42778;Pagado;Sin despacho;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;29990;0300072038;pending;Santiago;'7630000;RM
#42777;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Neila CafÃ© Premium - CafÃ© / 39;9990;39990;2102074939;fulfilled;Lo Barnechea;SANTIAGO;RM
#42776;Incompleto;Sin despacho;CLP;64935;0;64935;24975;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 38;9990;39990;0100071038;pending;puente alto;SANTIAGO;RM
#42776;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;39990;0011071038;pending;;;
#42776;;;;;;;;;1;Botin Alaska Negro Premium - Negro / 39;9990;39990;4706182039;pending;;;
#42776;;;;;;;;;1;Sandalia Narumi Negro Premium - Negro / 38;9990;32990;1017072038;pending;;;
#42776;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;pending;;;
#42776;;;;;;;;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;32990;1017077438;pending;;;
#42776;;;;;;;;;1;Botin Veracruz Piton Premium - Amarillo / 38;9990;39990;0333072038;pending;;;
#42776;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;39990;4706078538;pending;;;
#42776;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;pending;;;
#42774;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;39990;0080072039;fulfilled;puente alto;SANTIAGO;RM
#42774;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;44990;1022289038;fulfilled;;;
#42773;Pagado;Despachado;CLP;34965;0;34965;14985;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;39990;0080072040;fulfilled;Providencia;SANTIAGO;RM
#42773;;;;;;;;;1;Sandalia Narumi Negro Premium - Negro / 40;9990;32990;1017072040;pending;;;
#42773;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;39990;4706078540;fulfilled;;;
#42773;;;;;;;;;1;Bootie Atlanta  Premium - Negro / 40;9990;39990;3698072040;fulfilled;;;
#42773;;;;;;;;;1;Sandalia Narumi Rosa Premium - Rosa / 40;9990;32990;1017077440;fulfilled;;;
#42772;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 40;9990;39990;0200071040;fulfilled;las condes;SANTIAGO;RM
#42771;Pagado;Despachado;CLP;34965;0;34965;14985;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;39990;0080072039;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42771;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;39990;0011071039;fulfilled;;;
#42771;;;;;;;;;1;Sandalia Jacinta Rojo Premium - Rojo / 39;9990;44990;1004077139;pending;;;
#42771;;;;;;;;;1;Botin Denver Negro Premium - Negro / 38;9990;39990;6703072038;fulfilled;;;
#42771;;;;;;;;;1;Botin Nevada Snake Premium - Taupe / 38;9990;39990;6275075838;fulfilled;;;
#42770;Pagado;Sin despacho;CLP;24975;12990;37965;4995;Despacho Region;1;Botin Toronto Negro Premium - Negro / 38;9990;49990;0100072038;pending;Linares;;ML
#42770;;;;;;;;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;32990;1017077438;pending;;;
#42770;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;39990;4706078538;pending;;;
#42769;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;las condes;SANTIAGO;RM
#42768;Pagado;Sin despacho;CLP;9990;12990;22980;9990;Despacho Region;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;39990;0011072035;pending;SAN PEDRO DE LA PAZ;CONCEPCION;BI
#42768;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 35;9990;39990;0011071035;pending;;;
#42767;Pagado;Despachado;CLP;9990;3990;13980;9990;Despacho Region Metropolitana;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;Macul;'193189229;RM
#42767;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;44990;1022289038;fulfilled;;;
#42766;Pagado;Despachado;CLP;39960;0;39960;39960;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;44990;1022289039;fulfilled;santiago;;RM
#42766;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 36;9990;44990;1022289036;fulfilled;;;
#42766;;;;;;;;;1;Sandalia Naroa Blanco Premium - Blanco / 36;9990;39990;0100071036;fulfilled;;;
#42766;;;;;;;;;1;Sandalia Neila CafÃ© Premium - CafÃ© / 36;9990;39990;2102074936;pending;;;
#42766;;;;;;;;;1;Sandalia Neila CafÃ© Premium - CafÃ© / 39;9990;39990;2102074939;fulfilled;;;
#42766;;;;;;;;;1;Sandalia Hortensia Negro Premium - Negro / 36;9990;39990;0011072036;fulfilled;;;
#42766;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 36;9990;39990;0011071036;fulfilled;;;
#42766;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;39990;0011071039;fulfilled;;;
#42765;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;39990;0011071038;fulfilled;lo barnechea;SANTIAGO;RM
#42765;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;;;
#42764;Pagado;Sin despacho;CLP;14985;3990;18975;14985;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 38;9990;32990;1017072038;pending;lo prado;SANTIAGO;RM
#42764;;;;;;;;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;39990;0200071038;pending;;;
#42764;;;;;;;;;1;Sandalia Narumi Negro Premium - Negro / 39;9990;32990;1017072039;pending;;;
#42763;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;39990;0011071037;fulfilled;Santiago;;RM
#42763;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;39990;0080072037;fulfilled;;;
#42762;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;39990;0080072037;fulfilled;Las condes;SANTIAGO;RM
#42775;Pagado;Despachado;CLP;4995;0;4995;4995;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 39;9990;39990;0100071039;fulfilled;Puente alto;SANTIAGO;RM
#42761;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 39;9990;32990;1017072039;pending;Santiago;;RM
#42761;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;pending;;;
#42760;Pagado;Despachado;CLP;9990;0;9990;9990;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;39990;0200071038;fulfilled;Santiago;;RM
#42760;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;39990;0011071038;fulfilled;;;
#42759;Pagado;Sin despacho;CLP;4995;3990;8985;4995;Despacho Region Metropolitana;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;39990;0100071040;pending;Santiago;'7630093;RM
#42758;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;Providencia ;SANTIAGO;RM
#42758;;;;;;;;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;fulfilled;;;
#42757;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Denver Negro Premium - Negro / 37;9990;39990;6703072037;fulfilled;Vitacura;;RM
#42756;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;providencia;PROVIDENCIA;RM
#42755;Pagado;Sin despacho;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;pending;rio bueno;RIOBUENO;LR
#42754;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Michigan Negro Premium - Negro / 37;9990;39990;6134072037;fulfilled;San JoaquÃ_n;SANTIAGO;RM
#42753;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 36;9990;29990;4501072036;fulfilled;Santiago Centro;SANTIAGO;RM
#42752;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 38;9990;29990;4501072038;fulfilled;Santiago;LAPINTANA;RM
#42752;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;;;
#42752;;;;;;;;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;fulfilled;;;
#42751;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;49990;1000071039;fulfilled;chillan;'3780000;NB
#42751;;;;;;;;;1;Botin Florida Negro Premium - Negro / 39;9990;39990;6983052039;fulfilled;;;
#42751;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;34990;1001202039;fulfilled;;;
#42750;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;chillan;'3780000;NB
#42750;;;;;;;;;2;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;;;
#42749;Pagado;Despachado;CLP;246750;0;246750;22980;Retiro en tienda;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;39990;4706078540;fulfilled;PeÃ±alolÃ©n;'7941617;RM
#42749;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;29990;3611074437;fulfilled;;;
#42749;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 36;9990;39990;3332184236;fulfilled;;;
#42749;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 37;9990;39990;3332184237;fulfilled;;;
#42749;;;;;;;;;1;Botin Edimburgo Negro Premium - Negro / 38;9990;39990;3306182038;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;49990;1003202036;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Brisbane Negro Premium - Negro / 38;9990;49990;1003202038;fulfilled;;;
#42749;;;;;;;;;2;Zapatilla Brisbane Negro Premium - Negro / 37;9990;49990;1003202037;fulfilled;;;
#42749;;;;;;;;;1;Botin Bucarest Negro Premium - Negro / 38;9990;39990;3332182038;fulfilled;;;
#42749;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 39;9990;39990;4706078539;fulfilled;;;
#42749;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;39990;4706078538;fulfilled;;;
#42749;;;;;;;;;3;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;29990;0002281037;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Tokio Orange Premium - Naranja / 39;9990;49990;9501055339;pending;;;
#42749;;;;;;;;;1;Zapatilla Emma  Rosado Premium - Beige / 39;9990;39990;3638077439;fulfilled;;;
#42749;;;;;;;;;2;Zapatilla Emma  Rosado Premium - Beige / 38;9990;39990;3638077438;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 38;9990;29990;0001284438;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;34990;1001201038;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;29990;0001284436;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 37;9990;29990;0001284437;fulfilled;;;
#42749;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;;;
#42748;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;fulfilled;Las Condes ;SANTIAGO;RM
#42747;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 39;9990;39990;3332184239;fulfilled;La Serena;'1700000;CO
#42746;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Paris Burdeo Premium - Burdeo / 38;9990;39990;8172078538;fulfilled;Santiago;MAIPU;RM
#42745;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Tijuana Burdeo Premium - Burdeo / 40;9990;39990;0020078540;fulfilled;Puerto Varas;;LL
#42744;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 40;9990;49990;1000071040;fulfilled;ConcepciÃ_n;;BI
#42744;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;39990;4706078540;fulfilled;;;
#42743;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;49990;1003204038;fulfilled;San Miguel;;RM
#42742;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Bucarest Negro Premium - Negro / 39;9990;39990;3332182039;fulfilled;Santiago;'9670000;RM
#42742;;;;;;;;;1;Botin Nevada Snake Premium - Taupe / 39;9990;39990;6275075839;fulfilled;;;
#42742;;;;;;;;;1;Bootie Atlanta  Premium - Negro / 39;9990;39990;3698072039;fulfilled;;;
#42741;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 37;9990;29990;0300072037;fulfilled;San ramon;'8060000;RM
#42740;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 36;9990;29990;4501072036;fulfilled;Puente Alto;SANTIAGO;RM
#42739;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;29990;3611074437;fulfilled;Santiago;;RM
#42739;;;;;;;;;1;Zapatilla Bruselas Negro Premium - Negro / 38;9990;39990;1010072038;fulfilled;;;
#42738;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;La reina;SANTIAGO;RM
#42737;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;Curanilahue;CURANILAHUE;BI
#42737;;;;;;;;;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;29990;0002281037;fulfilled;;;
#42735;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;39990;0011072035;fulfilled;santiago;;RM
#42735;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 35;9990;29990;3611074435;fulfilled;;;
#42734;Pagado;Despachado;CLP;39960;0;39960;0;Retiro en tienda;1;Botin Monterrey Burdeo Premium - Burdeo / 37;9990;39990;0010078537;fulfilled;SANTIAGO;'8320000;RM
#42734;;;;;;;;;1;Botin Nevada Snake Premium - Taupe / 37;9990;39990;6275075837;fulfilled;;;
#42734;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;29990;0001284436;fulfilled;;;
#42734;;;;;;;;;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;29990;0300072036;fulfilled;;;
#42733;Pagado;Despachado;CLP;24980;0;24980;0;Retiro en tienda;1;Botin Atenas Negro Premium - Negro / 37;9990;49990;0037072037;fulfilled;Santiago;MAIPU;RM
#42733;;;;;;;;;1;Zapato Albacete Negro Premium - Negro / 37;14990;29990;0801072037;fulfilled;;;
#42732;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 36;9990;39990;6703072036;fulfilled;Colina;;RM
#42732;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 36;9990;39990;0080072036;fulfilled;;;
#42731;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 39;9990;39990;6001202039;fulfilled;ConchalÃ_;SANTIAGO;RM
#42730;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;huechuraba;SANTIAGO;RM
#42730;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;29990;0200077437;fulfilled;;;
#42729;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;Santiago;'0000;RM
#42728;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Ambar  Negro  Premium - Negro / 39;9990;29990;0400072039;fulfilled;cerrillos;SANTIAGO;RM
#42727;Pagado;Despachado;CLP;14990;3990;18980;0;Despacho Region Metropolitana;1;Zapato Nueva York  Negro Premium - Negro / 36;14990;24990;0006182036;fulfilled;San Bernardo;'8082530;RM
#42726;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;49990;1000071038;fulfilled;Coronel;CONCEPCION;BI
#42725;Pagado;Sin despacho;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;pending;ConcepciÃ_n;CONCEPCION;BI
#42725;;;;;;;;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;29990;0400072038;pending;;;
#42724;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;49990;1000071038;fulfilled;Santiago centro;SANTIAGO;RM
#42723;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Toronto Negro Premium - Negro / 38;9990;49990;0100072038;fulfilled;Ã±uÃ±oa;SANTIAGO;RM
#42723;;;;;;;;;2;Botin Toronto Negro Premium - Negro / 37;9990;49990;0100072037;fulfilled;;;
#42722;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Ã±uÃ±oa;;RM
#42722;;;;;;;;;2;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;fulfilled;;;
#42721;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin  Negro 832-4099 Premium - Negro / 39;9990;69990;4099002039;pending;San Miguel;;RM
#42721;;;;;;;;;1;Botin Paris Burdeo Premium - Burdeo / 40;9990;39990;8172078540;pending;;;
#42720;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Sandalia Mia CafÃ© Premium - CafÃ© / 40;9990;44990;2104289040;pending;Coelemu;;NB
#42720;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;39990;0011071038;fulfilled;;;
#42720;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 40;9990;39990;0011071040;fulfilled;;;
#42719;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;pending;huechuraba;;RM
#42719;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;pending;;;
#42718;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;29990;0100072039;pending;Renca;SANTIAGO;RM
#42718;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;44990;1838072039;pending;;;
#42717;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;32990;1017077438;pending;Santiago;'8501078;RM
#42717;;;;;;;;;1;Sandalia Nala Negro Premium - Negro / 38;9990;32990;1018072038;pending;;;
#42716;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Botin Kansas Negro Premium - Negro / 39;9990;39990;6974072039;fulfilled;curacavi;;RM
#42716;;;;;;;;;1;Botin Alaska Negro Premium - Negro / 39;9990;39990;4706182039;fulfilled;;;
#42715;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;29990;0100071038;fulfilled;Concepcion ;CONCEPCION;BI
#42714;Pagado;Sin despacho;CLP;29980;0;29980;0;Retiro en tienda;1;Zapato Vicenza Negro Premium - Negro / 37;14990;36990;0050072037;pending;santiago;;RM
#42714;;;;;;;;;1;Zapato Milan Burdeo Premium - Burdeo / 38;14990;49990;0010008538;pending;;;
#42713;Pagado;Sin despacho;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Michigan Taupe Premium - Taupe / 39;9990;39990;6134074239;pending;Calera de Tango;'9560060;RM
#42713;;;;;;;;;1;Botin Michigan Negro Premium - Negro / 40;9990;39990;6134072040;pending;;;
#42712;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin  Negro 832-4194 Premium - Negro / 40;9990;69990;4194002040;fulfilled;san fernando;SANBERNANRDO;RM
